Incident ID,Incident Date,state,City_Or_County,Address,n_killed,n_injured
2286586,4/24/2022,New York,Brooklyn,Fulton St and Van Siclen Ave,1,1
2288693,4/24/2022,Illinois,Moline,1600 block of River Dr,0,1
2286697,4/24/2022,Indiana,Indianapolis,1706 Countryside Dr,3,0
2286170,4/24/2022,Indiana,Indianapolis,4007 Stratford Ct,2,0
2287412,4/24/2022,Michigan,Flint,1000 block of E Foss Ave,0,3
2287416,4/24/2022,Maryland,Baltimore,4100 block of Frederick Ave,0,1
2286195,4/24/2022,Indiana,Indianapolis,4060 Alsace Place,1,0
2287410,4/24/2022,Maryland,Baltimore,3900 block of Benzinger Rd,0,1
2290486,4/24/2022,Pennsylvania,York,500 block of W Market St,0,1
2287406,4/24/2022,Maryland,Baltimore,2800 block of Edmondson Ave,0,1
2286315,4/24/2022,Colorado,Rifle,Home Ranch Rd,1,0
2288233,4/24/2022,South Carolina,Florence,1000 block of Carver St,0,1
2286562,4/24/2022,South Carolina,Florence,1000 block of Carver St,1,0
2286385,4/24/2022,South Carolina,Scranton,396 S Glendale School Rd,1,0
2287377,4/24/2022,Texas,Odessa,W 16th St and Tim Tam Cir,1,0
2288201,4/24/2022,Georgia,Albany,Drexel St,0,1
2286490,4/24/2022,Kentucky,Louisville,7200 block of Vaughn Mill Rd,0,1
2286486,4/24/2022,Illinois,Decatur,1700 block of E Division St,0,1
2287185,4/24/2022,New York,Rochester,394 W Main St,1,0
2287340,4/24/2022,Connecticut,New Haven,Portsea St and Liberty St,0,1
2286525,4/24/2022,Illinois,Streamwood,50 block of Victoria Ln,1,0
2286480,4/24/2022,Illinois,Decatur,N Union St,0,2
2287435,4/24/2022,Wisconsin,Racine,1300 block of Villa St,1,0
2286043,4/24/2022,Texas,Austin,4600 Elmont Dr,0,1
2287323,4/24/2022,Michigan,Muskegon (Muskegon Heights),E Hackley Ave and Riordan St,1,0
2287318,4/24/2022,Texas,Houston,Aldine Westfield Rd and Aldine Mail Rte Rd,1,0
2287316,4/24/2022,Wisconsin,Milwaukee,3100 W Garfield Ave,0,1
2286373,4/24/2022,South Carolina,Cayce,118 Rossmore Rd,2,0
2286453,4/24/2022,Georgia,Atlanta,80 Jesse Hill Jr. Dr SE,1,0
2287526,4/24/2022,West Virginia,Morgantown,2800 District Dr,0,2
2288178,4/24/2022,Oregon,Portland,N Willis Blvd and N Haven Ave,0,1
2287313,4/24/2022,Wisconsin,Milwaukee,4700 block of W Center St,0,1
2288942,4/24/2022,Georgia,Lagrange,Lafayette Pkwy,1,0
2286801,4/24/2022,Oregon,Portland,SE 9th Ave and Ash St,1,0
2287306,4/24/2022,Wisconsin,Milwaukee,3000 block of N 27th St,0,1
2286292,4/24/2022,Florida,Tallahassee,200 Block of Dixie Dr,0,1
2287296,4/24/2022,New York,Syracuse,E Adams St and Weiser Ct,0,1
2287298,4/24/2022,Texas,Houston,7324 Southwest Fwy,1,0
2287291,4/24/2022,Wisconsin,Milwaukee,5800 block of W Silver Spring Dr,0,1
2286400,4/24/2022,Texas,Waco,4601 Hodde Dr,0,1
2286376,4/24/2022,California,Oakland,3238 Lakeshore Ave,0,1
2287238,4/24/2022,Texas,Fort Worth,2200 block of Market Ave,0,1
2286422,4/24/2022,Texas,San Antonio,1200 block of Paso Hondo St,1,0
2286324,4/24/2022,Georgia,Atlanta,1928 Meador Ave,0,1
2286344,4/24/2022,Pennsylvania,Philadelphia,2000 block of Bridge St,1,0
2287272,4/24/2022,Texas,Harlingen,1000 block of E Pierce St,0,3
2288101,4/24/2022,Arizona,Chandler,W Harrison St and N Federal St,1,0
2287217,4/24/2022,Illinois,Peoria,S Webster St and W Hurlburt St,0,2
2288067,4/24/2022,Arizona,Tucson,S WIlmot Rd and E Stella Rd,1,0
2287137,4/24/2022,New York,Buffalo,500 block of Stockbridge Ave,0,2
2287187,4/24/2022,Texas,Buna,E Tex Park Rd,1,1
2286294,4/24/2022,Texas,Houston,4500 block of W Fuqua St,1,0
2288081,4/24/2022,Texas,Irving,10200 block of N MacArthur Blvd,1,0
2286282,4/24/2022,California,Oakland,2200 block of E 15th St,0,1
2286273,4/24/2022,Pennsylvania,Duquesne,1000 block of Duquesne Blvd,0,1
2286266,4/24/2022,Texas,Houston,Dreyfus St,0,1
2286217,4/24/2022,Texas,Fort Worth,3800 block of Altamesa Blvd,1,0
2287162,4/24/2022,Pennsylvania,Philadelphia,900 block of W Huntington St,0,1
2286150,4/24/2022,Illinois,Chicago,2700 block of S Pulaski Rd,1,0
2287158,4/24/2022,Pennsylvania,Philadelphia,3000 block of Potter St,0,1
2286257,4/24/2022,Nebraska,Omaha,N 25th St and Taylor St,0,2
2287135,4/24/2022,Pennsylvania,Philadelphia,1300 block of W Clearfield St,0,1
2286231,4/24/2022,Pennsylvania,Clairton,400 block of Saint Clair Ave,0,1
2287125,4/24/2022,New York,Buffalo,Erie St and Marine Dr,1,1
2286869,4/24/2022,Illinois,Chicago,6026 N Winthrop Ave,0,2
2286200,4/24/2022,Maryland,District Heights,6100 block of Marlboro Pike,0,1
2287398,4/24/2022,Maryland,Rosedale,6000 block of Marquette Rd,0,1
2286061,4/24/2022,Indiana,Lafayette,2905 Westchester Ln W,2,4
2286207,4/24/2022,Pennsylvania,Philadelphia,Brinton St and Johnson St,0,1
2286707,4/24/2022,Illinois,Chicago,5611 W Madison St,0,2
2286518,4/24/2022,Illinois,Chicago,7127 S University Ave,0,1
2286175,4/24/2022,Indiana,Indianapolis,Guilford Ave and E Westfield Blvd,0,2
2286135,4/24/2022,Illinois,Chicago,7445 S Prairie Ave,0,1
2286140,4/24/2022,Illinois,Chicago,1246 N Pulaski Rd,0,1
2286857,4/24/2022,Florida,Delray Beach,6561 Flanders Way,0,1
2286026,4/24/2022,Illinois,Chicago,3642 W Douglas Blvd,0,1
2286173,4/24/2022,Mississippi,Biloxi,Rachel Dr and Terrace Ct,0,1
2286975,4/24/2022,Arizona,Casa Grande,344 N Pottebaum Rd,2,0
2287386,4/24/2022,Michigan,Taylor,12111 Pardee Rd,0,1
2286213,4/24/2022,Indiana,Goshen,2220 Elkhart Rd,1,0
2288041,4/24/2022,Texas,Fort Worth,4200 block of Keeter Dr,0,1
2287043,4/24/2022,Georgia,Atlanta,2479 Abner Ter NW,0,1
2287032,4/24/2022,Pennsylvania,Lewistown,Partcheytown Rd,0,1
2286143,4/24/2022,Illinois,Chicago,1400 block of N Talman Ave,0,1
2287029,4/24/2022,Georgia,Savannah,S Robinhood Dr and Nottingham Dr,0,1
2286873,4/24/2022,Florida,Jacksonville Beach,300 2nd St N,0,2
2286404,4/24/2022,Georgia,Savannah,Congress St and Barnard St,0,1
2287056,4/24/2022,Nevada,Las Vegas,955 E Twain Ave,1,1
2286132,4/24/2022,Illinois,Chicago,10400 block of S Calumet Ave,0,1
2286861,4/24/2022,Florida,Fort Myers,3023 Franklin St,1,0
2287937,4/24/2022,Florida,Cape Coral,NE 15th Ave,0,1
2286128,4/24/2022,Illinois,Chicago,6700 block of S Winchester Ave,0,2
2286118,4/24/2022,Illinois,Chicago,220 N Homan Ave,0,2
2287003,4/24/2022,Ohio,Toledo,1100 block of Woodstock Ave,0,2
2286350,4/24/2022,Ohio,Toledo,Tyler St and Lagrange St,0,2
2286992,4/24/2022,Kansas,Wichita,1300 block of N Hydraulic Ave,1,0
2286883,4/24/2022,New York,New York (Manhattan),Madison Ave and E 132nd St,0,1
2286958,4/24/2022,Ohio,Columbus,10 block of South Terrace Ave,0,1
2286966,4/24/2022,Arizona,Phoenix,27th Ave and Tuckey Ln,1,1
2286922,4/24/2022,Alabama,Huntsville,2900 block of Wilson Dr,0,1
2286924,4/24/2022,Florida,Hastings,N/A,0,3
2286885,4/24/2022,Alabama,Montgomery,100 block of Oak Forest Dr,1,0
2286864,4/24/2022,Ohio,Cincinnati (Cheviot),1700 block of Fairmont Ave,0,1
2286198,4/24/2022,Indiana,Indianapolis,6850 E 21st St,0,1
2286040,4/24/2022,Texas,Austin,N Lamar Blvd and W Rundberg Ln,0,1
2287910,4/24/2022,Alaska,Anchorage,721 W Ave,0,1
2286827,4/24/2022,Illinois,Chicago,I-290 and S Keeler Ave,0,1
2286821,4/24/2022,Washington,Bellingham,800 block of Viking Cir,0,1
2286015,4/24/2022,Texas,Houston,1400 block of Redford St,0,1
2286009,4/24/2022,Alabama,Birmingham,N/A,0,2
2286007,4/24/2022,Wisconsin,Milwaukee,W North Ave and N Doctor MLK Jr Dr,0,1
2286552,4/24/2022,South Carolina,North Charleston,Bailey Dr,2,0
2291514,4/24/2022,Mississippi,Leland,4267 US-82,1,0
2292214,4/24/2022,Tennessee,Memphis,2700 block of Park Ave,1,2
2287879,4/24/2022,New Jersey,East Orange,Sunnyside Terr and Hudson Ave,1,0
2287845,4/24/2022,Tennessee,Memphis,1400 block of Haywood Ave,0,1
2287842,4/24/2022,Arkansas,Little Rock,1403 Roosevelt Rd,0,2
2286005,4/24/2022,Wisconsin,Milwaukee,2317 W Orchard St,0,1
2287302,4/24/2022,Wisconsin,Milwaukee,8031 W Bender Ave,0,1
2286774,4/24/2022,Connecticut,Hartford,18 Townley St,0,2
2290880,4/24/2022,Florida,Inverness,4229 S Rainbow Dr,0,1
2286788,4/24/2022,Wisconsin,Milwaukee,1958 S 5th Pl,1,2
2286451,4/24/2022,Kentucky,Louisville,500 block of W Breckinridge St,1,0
2287814,4/24/2022,Kentucky,Hillview,Old Preston Hwy N and Brenda Way,0,1
2287784,4/25/2022,Virginia,Norfolk,500 block of Tidewater Dr,0,1
2289326,4/25/2022,Louisiana,Breaux Bridge,Begnaud St,0,1
2290103,4/25/2022,Georgia,Valdosta,1300 block of Ponderosa Dr,0,1
2289321,4/25/2022,California,San Bernardino,2900 block of N Mountain Ave,1,1
2287758,4/25/2022,Ohio,Toledo,400 block of Havre St,1,0
2288338,4/25/2022,Illinois,Rockford,3500 block of Green Dale Dr,1,0
2287634,4/25/2022,Michigan,East Lansing,1350 W Lake Lansing Rd,0,1
2287133,4/25/2022,Illinois,Chicago,4900 block of W Walton St,1,0
2287686,4/25/2022,Louisiana,New Orleans,7900 Chef Menteur Hwy,0,1
2293579,4/25/2022,Texas,Dallas,2235 Harding St,1,0
2287643,4/25/2022,Alabama,Montgomery,200 block of Burgwyn Rd,0,2
2287581,4/25/2022,Alabama,Birmingham,821 3rd Ave W,1,3
2287602,4/25/2022,Michigan,Saginaw,3000 Birch Park Dr,1,0
2287500,4/25/2022,Virginia,Norfolk,1700 block of Cypress Aves,0,2
2288482,4/25/2022,Kentucky,Louisville,3800 block of Jewell Ave,0,1
2287995,4/25/2022,Maryland,Westover,US-13 and Perry Rd,1,0
2287572,4/25/2022,California,San Jose,5200 block of Snow Dr,0,1
2287559,4/25/2022,Michigan,Kalamazoo,306 Phelps Ave,1,0
2288461,4/25/2022,Louisiana,New Orleans,9100 block of Dixon St,0,1
2287258,4/25/2022,Indiana,Indianapolis,115 S High School Rd,0,1
2287539,4/25/2022,New York,Corona (Queens),Albert Rd and 88th St,0,1
2288099,4/25/2022,New York,Rochester,Glendale Pk and Fulton Ave,0,1
2288026,4/25/2022,Texas,Denton,1100 block of E Sherman Dr,1,0
2287469,4/25/2022,Virginia,Petersburg,2755 S Crater Rd,1,0
2287674,4/25/2022,Louisiana,New Orleans,1200 block of Casa Calvo St,0,1
2288416,4/25/2022,North Carolina,Fayetteville,8200 Cliffdale Rd,0,1
2287402,4/25/2022,Maryland,Baltimore,1718 Thames St,1,0
2288411,4/25/2022,North Carolina,Yanceyville,Main St and Wall St,1,0
2287512,4/25/2022,Maryland,District Heights,8800 block of Ritchboro Rd,0,1
2287698,4/25/2022,Louisiana,New Orleans,7000 block of Crowder Blvd,0,2
2287430,4/25/2022,Michigan,Sterling Heights,14318 Bangor Drive,2,0
2288395,4/25/2022,North Carolina,Winston Salem (Winston-salem),940 E 3rd St,1,0
2288344,4/25/2022,South Carolina,Anderson,E Market St and Salem St,0,2
2287742,4/25/2022,Ohio,Toledo,2200 block of Lagrange St,1,0
2288325,4/25/2022,South Carolina,Columbia,2400 Millwood Ave,0,1
2288314,4/25/2022,South Carolina,Blythewood,10901 Wilson Blvd,0,0
2287466,4/25/2022,Colorado,Denver,1800 block of W 46th Ave,0,1
2287456,4/25/2022,Texas,Vidor,Houseman St,0,1
2287336,4/25/2022,Texas,Houston,7506 Martin Luther King Blvd,0,1
2288294,4/25/2022,Illinois,Chicago,4400 block of S Albany Ave,0,1
2288292,4/25/2022,Illinois,Chicago,4900 block of S Wood St,0,1
2286954,4/25/2022,Indiana,Indianapolis,Washington St and N Gray St,1,0
2287309,4/25/2022,Illinois,Chicago,3700 block of W Chicago Ave,1,0
2288260,4/25/2022,Illinois,Chicago,300 block of W Garfield Blvd,0,1
2287117,4/25/2022,Massachusetts,Lawrence,210 Market St,1,0
2287570,4/25/2022,Alabama,Birmingham,8300 block of 4th Ave S,1,0
2287793,4/25/2022,Kentucky,Louisville,3600 block of Kelly Way,2,0
2287992,4/25/2022,Florida,Miami (North Miami),13226 W Dixie Hwy,0,1
2286919,4/25/2022,Ohio,Columbus,1392 Vida Ct,1,1
2287384,4/25/2022,Iowa,Cedar Rapids,12th Ave SW and Auburn Dr SW,1,0
2287382,4/25/2022,Texas,San Antonio,500 block of G St,0,1
2287380,4/25/2022,New Mexico,Albuquerque,N/A,1,0
2288225,4/25/2022,Georgia,Atlanta,Cheshire Bridge Rd and Lenox Rd,1,0
2287374,4/25/2022,Michigan,Dearborn Heights,8600 block of N Evangeline St,0,1
2288213,4/25/2022,California,Fresno,N/A,0,2
2288211,4/25/2022,Georgia,Macon,159 Steven Dr,1,0
2288969,4/25/2022,Maryland,Randallstown,8500 block of Glen Michael Ln,0,1
2287753,4/25/2022,California,Fresno,6549 N Palm Ave,1,0
2288018,4/25/2022,Maryland,Baltimore,500 block of Brice St,0,1
2287338,4/25/2022,Michigan,Detroit,Plymouth Rd and Ohio St,0,1
2287421,4/25/2022,Colorado,Colorado Springs,S Murray Blvd and Airport Rd,1,0
2287308,4/25/2022,Texas,Cleveland,I-69 and TX-105,1,0
2288182,4/25/2022,California,Oakland,4000 block of MacArthur Blvd,0,1
2288176,4/25/2022,California,Oakland,2700 block of Vallecito Place,0,1
2288164,4/25/2022,Florida,Tallahassee,2900 block of Prospect St,0,1
2288173,4/25/2022,California,Oakland,800 block of 107th Ave,0,1
2288170,4/25/2022,California,Oakland,2800 block of 76th Ave,0,1
2287294,4/25/2022,California,Los Angeles,5900 block of Denver Ave,0,1
2287941,4/25/2022,District of Columbia,Washington,2300 block of Mount View Pl,0,1
2288150,4/25/2022,Louisiana,Anacoco,212 Maddox Road,2,0
2288052,4/25/2022,Florida,Winter Park,1041 Princess Gate Blvd,3,0
2287935,4/25/2022,District of Columbia,Washington,4900 block of S Dakota Ave NE,1,0
2287923,4/25/2022,Pennsylvania,Kennett Square,121 Federal Walk,3,0
2287510,4/25/2022,District of Columbia,Washington,5200 Just St NE,1,0
2292486,4/25/2022,Colorado,Pueblo,100 block of E 24th St,1,0
2287424,4/25/2022,Colorado,Pueblo,E 10th St and N Hudson Ave,1,0
2288107,4/25/2022,New York,Rochester,Clifford Ave,0,1
2293243,4/25/2022,Washington,Kennewick,1405 S Elm St,1,0
2287228,4/25/2022,Texas,Corpus Christi,4800 block of S Alameda St,0,1
2287225,4/25/2022,Nevada,Las Vegas,4325 W Sahara Ave,0,1
2287408,4/25/2022,Colorado,Denver,700 block of Elbert St,1,0
2287220,4/25/2022,Texas,Corpus Christi,Airline Rd and Williams Dr,0,1
2288083,4/25/2022,Texas,Fort Worth,5100 block of Winifred Dr,0,2
2287400,4/25/2022,Maryland,Baltimore,4200 block of Audrey Ave,0,1
2288022,4/25/2022,Maryland,Baltimore,2900 block of Brighton St,0,1
2288020,4/25/2022,Florida,Margate,3300 block of Banks Rd,0,1
2288012,4/25/2022,Missouri,Saint Louis,5800 block of Wells Ave,0,2
2287054,4/25/2022,South Carolina,Easley,Riley Rd,1,0
2287944,4/25/2022,Pennsylvania,Springdale,1004 Pittsburgh St,1,0
2287983,4/25/2022,District of Columbia,Washington,5001 block of 10th St NE,0,1
2287396,4/25/2022,Texas,Amarillo,1200 block of N Hill St,1,0
2287974,4/25/2022,Florida,Lady Lake,US-441 and Water Oak Blvd,0,2
2287968,4/25/2022,Maryland,Hyattsville,7000 Adelphi Rd,0,0
2287959,4/25/2022,Florida,Lake City,US-41 and Moore Rd,0,1
2287953,4/25/2022,Florida,Cross City,NE 220th Ave and NE 106th St,0,2
2287999,4/25/2022,Kansas,Wichita,4500 block of S Meadowview Ave,0,1
2288726,4/25/2022,Pennsylvania,Philadelphia,6100 block of W Oxford St,0,1
2287927,4/25/2022,Pennsylvania,Philadelphia,5300 block of Newhall St,0,1
2286989,4/25/2022,Ohio,Toledo,2100 block of N Michigan Ave,1,0
2287929,4/25/2022,Pennsylvania,Philadelphia,2200 block of N Uber St,0,1
2287051,4/25/2022,Pennsylvania,Philadelphia,N 5th St and Spencer St,1,0
2286909,4/25/2022,Ohio,Columbus,100 block of Whitethorn Ave,1,1
2288463,4/25/2022,Texas,Beaumont,3700 block of Usan St,1,0
2286956,4/25/2022,Florida,Miami,12200 block of SW 219th St,1,0
2287914,4/25/2022,Ohio,Akron,1600 block of Hampton Ave,0,0
2287912,4/25/2022,Ohio,Columbus,Fairwood Ave and E Livingston Ave,0,1
2287171,4/25/2022,Pennsylvania,Philadelphia,2800 block of Mutter St,0,1
2286859,4/25/2022,Illinois,Chicago,628 N McClurg Ct,0,1
2296076,4/25/2022,Mississippi,Starkville,21 Ace Ave,0,1
2286810,4/25/2022,Pennsylvania,Philadelphia,G St and E Allegheny Ave,0,1
2286817,4/25/2022,Pennsylvania,Philadelphia,500 block of Rosalie St,0,2
2290499,4/25/2022,Texas,Corpus Christi,900 block of Naval Air Station Dr,1,0
2319715,4/25/2022,Washington,Seattle,1513 NE 145th St,0,1
2288046,4/25/2022,Oklahoma,Spencer,Spencer Rd and NE 36th St,0,1
2287899,4/25/2022,Oregon,Aurora,12334 Ehlen Rd NE,1,1
2288240,4/25/2022,Nevada,Las Vegas,2600 block of Chamberlain Ln,1,0
2288262,4/25/2022,New York,Brentwood,1126 Suffolk Ave,1,0
2287534,4/25/2022,New York,Corona (Queens),Archer Ave and Parsons Blvd,1,0
2287704,4/25/2022,Louisiana,Metairie,Airline Dr and Turnbull Dr,1,0
2300793,4/25/2022,Texas,Buda,2900 block of Main St,1,0
2288655,4/25/2022,Alabama,Tuskegee,2400 block of Rhonda Ave,1,0
2287464,4/25/2022,Mississippi,Brandon,I-20,1,0
2287874,4/25/2022,Tennessee,Nashville,6211 Nolensville Pike,0,0
2287876,4/25/2022,New Jersey,Camden,Olive St and S 8th St,0,1
2287872,4/25/2022,New Jersey,Riverside,400 block of Cleveland Ave,0,1
2287776,4/25/2022,Wisconsin,Green Bay,822 3rd St,2,0
2287600,4/25/2022,Alabama,Birmingham,2300 block of 7th Ave N,1,0
2288258,4/25/2022,Indiana,Indianapolis,8800 block of St Peter St,1,0
2288618,4/25/2022,Mississippi,Jackson,3208 Lynch St,0,0
2287851,4/25/2022,Tennessee,Memphis,3434 Winchester Rd,0,1
2287321,4/25/2022,California,Los Angeles,1100 block of S Kern Ave,1,0
2288598,4/25/2022,Mississippi,Moss Point,3600 block of Machpelah Rd,0,1
2288589,4/25/2022,Mississippi,Moss Point,Sherlawn Dr and Little Richard St,0,2
2290122,4/26/2022,Arizona,Prescott,AZ-89,0,1
2289084,4/26/2022,South Carolina,Rock Hill,800 Gist Rd,3,1
2288500,4/26/2022,Virginia,Suffolk,2210 E Washington St,0,1
2289207,4/26/2022,Virginia,Newport News,300 block of 36th St,2,0
2288933,4/26/2022,Minnesota,Lake Lillian,10900 block of SE 165th Ave,1,0
2289271,4/26/2022,Louisiana,New Orleans,13100 block of Bishop C L Morton Sr Dr,0,1
2290062,4/26/2022,Alabama,Hartselle,2300 Bonnie Dale Ln NW,1,0
2289261,4/26/2022,California,Fresno,O St and Tuolumne St,0,1
2289110,4/26/2022,Illinois,Danville,S Bowman Ave and Cleveland Ave,0,1
2289050,4/26/2022,Ohio,Toledo,5150 Norwich Rd,0,1
2289236,4/26/2022,Connecticut,New Milford,388 Danbury Rd,0,0
2288535,4/26/2022,Missouri,Poplar Bluff,1327 MO-53,0,1
2289693,4/26/2022,New Mexico,Portales,900 block of W 16th St,1,0
2288533,4/26/2022,Missouri,Kansas City,US-71 and E 63rd St,0,1
2289025,4/26/2022,California,Oakland,9th St and Pine St,1,0
2288531,4/26/2022,Missouri,Saint Louis,4300 block of Penrose St,0,1
2288125,4/26/2022,Arizona,Tempe,1201 S McClintock Dr,0,1
2289201,4/26/2022,Illinois,Chicago,100 block of N Pulaski Rd,0,1
2289199,4/26/2022,Illinois,Chicago,6500 block of S Yale Ave,0,1
2289589,4/26/2022,Texas,Grand Prairie,1800 block of Galveston St,1,0
2291320,4/26/2022,California,Antelope,Elverta Rd and Acappella Cir,1,0
2289157,4/26/2022,New York,Corona (Queens),200-11 Murdock Ave,0,1
2289155,4/26/2022,New York,Bronx,1932 Crotona Pkwy,0,1
2288476,4/26/2022,Tennessee,Rockvale,6545 TN-99,0,0
2288406,4/26/2022,New York,New York (Manhattan),102 W 144th St,0,1
2289147,4/26/2022,New York,New York (Manhattan),70 Lenox Ave,0,1
2288467,4/26/2022,Tennessee,Memphis,285 Gaston Ave,1,0
2288158,4/26/2022,Michigan,Burton,1500 block of E McLean Ave,1,0
2288484,4/26/2022,Wisconsin,Janesville,1345 Plainfield Ave,1,0
2288456,4/26/2022,New Jersey,Newark,Union St and Green St,0,1
2289234,4/26/2022,Illinois,Decatur,300 block of E Center St,0,1
2288430,4/26/2022,Texas,Atascosa,16800 Griffin Rd,0,1
2288427,4/26/2022,Texas,San Antonio,9919 San Pedro Ave,0,1
2288404,4/26/2022,North Carolina,Winston Salem (Winston-salem),1100 block of E 15th St,0,1
2288400,4/26/2022,North Carolina,Greensboro,300 block of Avalon Rd,0,1
2288004,4/26/2022,Florida,Homestead,SW 240th St and SW 187th Ave,0,1
2288390,4/26/2022,Minnesota,Minneapolis,E 18th St and Nicollet Ave,0,1
2289101,4/26/2022,South Carolina,Anderson,719 W Mauldin St,0,1
2288378,4/26/2022,South Carolina,Lancaster,325 Woodland Dr,0,0
2288369,4/26/2022,Pennsylvania,Pittsburgh (Wilkinsburg),500 block of Franklin Ave,0,1
2288364,4/26/2022,Illinois,Harrisburg,W Barnett St and S Land St,0,1
2288522,4/26/2022,Colorado,Evans,4350 37th St,1,0
2289058,4/26/2022,Ohio,Beachwood (Warrensville Heights),Walford Rd,1,0
2288318,4/26/2022,Wisconsin,Milwaukee,N/A,0,2
2288316,4/26/2022,South Carolina,Blythewood,10901 Wilson Blvd,0,0
2289052,4/26/2022,Georgia,Atlanta,1572 Hardee St NE,0,1
2288935,4/26/2022,Georgia,Conley,4400 Block of Richard Rd,1,0
2289036,4/26/2022,Georgia,Griffin,Quillly St,0,1
2288298,4/26/2022,Illinois,Chicago,6400 block of S Justine St,0,1
2288188,4/26/2022,Indiana,South Bend,2100 block of Warren St,0,2
2289152,4/26/2022,Tennessee,Cleveland,2000 Dalton Pike SE,0,1
2288273,4/26/2022,Michigan,Detroit,18240 Huntington Rd,0,0
2291126,4/26/2022,New York,New York (Manhattan),141 Nagle Ave,0,1
2288967,4/26/2022,Michigan,Grand Rapids,400 block of Dickinson St SE,0,1
2288195,4/26/2022,California,Fresno,Mayor Ave,1,0
2288193,4/26/2022,Michigan,Ishpeming,350 Aspen Ridge School Rd,1,0
2288008,4/26/2022,Maryland,Baltimore,500 block of N Highland Ave,1,0
2304728,4/26/2022,Pennsylvania,Bedford,Louks Ln,1,0
2288235,4/26/2022,Georgia,Decatur,2587 Candler Rd,1,0
2288525,4/26/2022,Colorado,Denver,5959 N Dunkirk St,3,0
2288433,4/26/2022,Louisiana,New Orleans,400 block of Burgundy St,1,0
2289038,4/26/2022,Ohio,Columbus,5880 N Meadows Blvd,1,0
2288918,4/26/2022,Georgia,Macon,1689 Eisenhower Pkwy,1,0
2287951,4/26/2022,District of Columbia,Washington,4400 block of E St SE,0,1
2288742,4/26/2022,Florida,Jacksonville,14011 Hollings St,2,0
2290429,4/26/2022,North Carolina,Fayetteville,Brandy Ln and Back St,0,1
2290422,4/26/2022,Illinois,Markham,16000 block of Ashland Ave,0,1
2288128,4/26/2022,Arizona,Glendale,59th Ave and Bethany Home Rd,0,1
